"","last name","first name","two letter state abbreviation","Number of commemorative bills receiving action beyond committee","Number of commemorative bills receiving action in committee","Number of commemorative bills sponsored by this senator","Number of commemorative bills becoming law","Number of commemorative bills passing Senate","Number of substantive bills receiving action beyond committee","Number of substantive bills receiving action in committee","Number of substantive bills sponsored by this senator","Number of substantive bills becoming law","Number of substantive bills passing Senate","Number of SS bills receiving action beyond committee","Number of SS bills receiving action in committee","Number of substantive and significant (SS) bills sponsored by this senator","Number of SS bills becoming law","Number of SS bills passing Senate","congress","Observation number order based on scraping congress.gov","ID","yearcongStart","dem","majority","yearStart","female","Black","latinx","percent_vote","1st-dimension DW-NOMINATE score","chair","subchair","currterms","stateLeg","state_leg X squire index","majLeader","minLeader","votepct squared","totalSponsored","Total number of bills receiving action in committee","Total number of bills receiving action beyond committee","totalSenate","totalLaw","legeffictive","lagged legislative effectiveness score","distrance from legislative median in DW-NOMINATE","powrcmte","freshman","seniority squared","distance from majority party median dwnom1","number of members in state congressional delegation","Benchmark score based on majority, seniority, chairs","1 = Below, 2 = Meets, 3 = Exceeds"
"692","Sasser","Jim","TN",0,0,1,0,0,0,5,7,0,0,0,1,1,0,0,99,698,14509,1984,1,0,1976,0,0,0,62,-0.319999992847443,0,0,5,0,0,0,0,3844,9,6,0,0,0,0.141437500715256,0.324609577655792,0.334999978542328,1,0,25,0.60107409954071,9,0.509121477603912,1
"693","Simon","Paul","IL",2,2,2,0,2,2,11,21,0,1,0,0,0,0,0,99,699,14275,1984,1,0,1984,0,0,0,50,-0.395000010728836,0,0,1,1,0.34400001168251,0,0,2500,23,13,4,3,0,0.440075486898422,NA,0.409999996423721,1,1,1,0.676074087619781,22,0.424492806196213,2
"694","Simpson","Alan","WY",0,0,0,0,0,0,3,6,0,0,5,5,5,1,2,99,700,14710,1984,0,1,1978,0,0,0,78,0.303999990224838,0,1,4,1,0.0750000029802322,1,0,6084,11,8,5,2,1,1.06322395801544,1.91406154632568,0.289000004529953,0,0,16,0.022925890982151,1,1.11737370491028,2
"695","Specter","Arlen","PA",1,1,9,0,1,3,36,67,0,1,1,1,2,0,1,99,701,14910,1984,0,1,1980,0,0,0,50,-0.00700000021606684,0,1,3,0,0,0,0,2500,78,38,5,3,0,1.2960946559906,1.25905787944794,0.0219999998807907,1,0,9,0.288074105978012,23,1.0962165594101,2
"696","Stafford","Robert","VT",0,0,0,0,0,6,14,24,2,6,4,4,5,1,2,99,702,10562,1984,0,1,1972,0,0,0,51,0.0160000007599592,1,1,8,0,0,0,0,2601,29,18,10,8,3,2.02510452270508,2.64448761940002,0.00100000097882003,0,0,64,0.265074104070663,1,2.29641222953796,2
"697","Stennis","John","MS",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,99,703,8883,1984,1,0,1947,0,0,0,64,-0.127000004053116,0,0,20,1,0.185000002384186,0,0,4096,4,0,0,0,0,0.00546647701412439,0.144022926688194,0.142000004649162,1,0,400,0.408074110746384,5,0.826478898525238,1
"698","Stevens","Ted","AK",1,0,10,0,1,8,23,31,2,6,5,4,5,2,3,99,704,12109,1984,0,1,1968,0,0,0,71,0.181999996304512,0,1,9,1,0.319999992847443,0,0,5041,46,27,14,10,4,2.69391202926636,1.29820287227631,0.166999995708466,1,0,81,0.0990741029381752,1,1.22315943241119,3
"699","Symms","Steven","ID",0,0,0,0,0,0,8,18,0,0,3,3,4,1,2,99,705,14056,1984,0,1,1980,0,0,0,50,0.651000022888184,0,1,3,0,0,0,0,2500,22,11,3,2,1,1.0124990940094,0.622965037822723,0.636000037193298,1,0,9,0.369925916194916,2,1.0962165594101,2
"700","Thurmond","Strom","SC",2,2,11,0,2,18,40,73,3,7,8,9,11,1,3,99,706,9369,1984,0,1,1954,0,0,0,67,0.397000014781952,1,1,16,1,0.28099998831749,1,0,4489,95,51,28,12,4,3.85881972312927,4.77871561050415,0.382000029087067,0,0,256,0.115925915539265,6,2.46566939353943,3
"701","Trible","Paul","VA",1,1,1,0,1,2,16,27,1,2,1,1,1,0,1,99,707,14456,1984,0,1,1982,0,0,0,51,0.264999985694885,0,0,2,0,0,0,0,2601,29,18,4,4,1,0.919587910175323,0.968475878238678,0.249999985098839,1,0,4,0.016074113547802,10,0.445649981498718,3
"702","Wallop","Malcolm","WY",1,1,1,0,1,2,13,24,1,1,1,1,1,1,1,99,708,14511,1984,0,1,1976,0,0,0,57,0.53600001335144,0,1,5,1,0.0750000029802322,0,0,3249,26,15,4,3,2,1.03441071510315,0.757572829723358,0.521000027656555,1,0,25,0.254925906658173,1,1.13853085041046,2
"703","Warner","John","VA",0,0,0,0,0,2,9,13,1,2,0,0,0,0,0,99,709,14712,1984,0,1,1978,0,0,0,70,0.246999993920326,0,1,4,0,0,0,0,4900,13,9,2,2,1,0.496128857135773,0.629378616809845,0.23199999332428,1,0,16,0.034074105322361,10,1.11737370491028,1
"704","Weicker","Lowell","CT",1,1,1,0,1,4,9,15,2,3,6,5,6,4,5,99,710,12032,1984,0,1,1970,0,0,0,50,-0.0759999975562096,1,1,8,1,0.200000002980232,0,0,2500,22,15,11,9,6,2.91431498527527,1.60527563095093,0.090999998152256,1,0,64,0.357074111700058,6,2.29641222953796,2
"705","Wilson","Pete","CA",1,1,3,1,1,3,12,20,1,2,0,1,1,0,0,99,711,14915,1984,0,1,1982,0,0,0,52,0.312999993562698,0,1,2,1,0.526000022888184,0,0,2704,24,14,4,3,2,0.694875419139862,0.581761837005615,0.298000007867813,0,0,4,0.0319258943200111,45,1.07505929470062,2
"706","Zorinsky","Edward","NE",0,0,0,0,0,1,6,11,0,1,1,1,1,1,1,99,712,14512,1984,1,0,1976,0,0,0,67,-0.0140000004321337,0,0,5,0,0,0,0,4489,12,7,2,2,1,0.695955038070679,0.186531364917755,0.0290000010281801,1,0,25,0.295074105262756,3,0.509121477603912,2
"707","Adams","Brock","WA",0,0,2,0,0,0,2,7,0,0,1,1,1,1,1,100,713,10700,1986,1,1,1986,0,0,0,51,-0.467999994754791,0,1,1,0,0,0,0,2601,10,3,1,1,1,0.472693562507629,NA,0.319000005722046,1,1,1,0.160129591822624,8,1.17115366458893,1
"708","Armstrong","William","CO",0,0,0,0,0,3,8,20,0,2,1,1,1,0,1,100,714,14002,1986,0,0,1978,0,0,0,64,0.556999981403351,0,0,5,1,0.284000009298325,0,1,4096,21,9,4,3,0,0.629305243492126,0.474444031715393,0.705999970436096,1,0,25,0.864870369434357,6,0.47565296292305,2
"709","Baucus","Max","MT",0,0,1,0,0,2,8,28,0,1,1,2,3,0,1,100,715,14203,1986,1,1,1978,0,0,0,57,-0.25900000333786,0,1,5,1,0.114000000059605,0,0,3249,32,10,3,2,0,0.663184821605682,0.446585565805435,0.110000006854534,1,0,25,0.0488703958690166,2,1.34291672706604,1
"710","Bentsen","Lloyd","TX",0,0,9,0,0,4,12,33,1,3,5,5,6,0,1,100,716,660,1986,1,1,1970,0,0,0,59,-0.152999997138977,1,1,9,0,0,0,0,3481,48,17,9,4,1,1.36590707302094,0.44345885515213,0.00399999693036079,1,0,81,0.15487040579319,27,2.08365631103516,2
"711","Biden","Joseph","DE",0,0,0,0,0,4,6,15,1,4,3,3,3,1,3,100,717,14101,1986,1,1,1972,0,0,0,60,-0.342999994754791,1,1,8,0,0,0,0,3600,18,9,7,7,2,1.38095378875732,0.138120740652084,0.193999990820885,1,0,64,0.0351295955479145,1,2.04071545600891,2
"712","Bingaman","Jeff","NM",0,0,0,0,0,9,17,32,2,6,3,3,3,1,3,100,718,14912,1986,1,1,1982,0,0,0,54,-0.264999985694885,0,1,3,0,0,0,0,2916,35,20,12,9,3,1.9924772977829,0.217185094952583,0.115999989211559,0,0,9,0.0428704135119915,3,1.25703513622284,3
"713","Bond","Christopher","MO",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,100,719,15501,1986,0,0,1986,0,0,0,53,0.275999993085861,0,0,1,0,0,0,0,2809,4,0,0,0,0,0.0262065380811691,NA,0.424999982118607,0,1,1,0.583870410919189,9,0.30388993024826,1
"714","Boren","David","OK",0,0,0,0,0,0,5,12,0,0,5,6,6,1,2,100,720,14700,1986,1,1,1978,0,0,0,76,-0.149000003933907,0,1,5,1,0.248999997973442,0,0,5776,18,11,5,2,1,1.08144187927246,0.345282047986984,3.93391008657318e-09,1,0,25,0.15887039899826,6,1.34291672706604,2
"715","Boschwitz","Rudy","MN",0,0,9,0,0,0,2,22,0,0,0,0,1,0,0,100,721,14701,1986,0,0,1978,0,0,0,56,0.241999998688698,0,0,5,0,0,0,0,3136,32,2,0,0,0,0.199467614293098,0.453126907348633,0.391000002622604,1,0,25,0.549870371818542,8,0.47565296292305,1
"716","Bradley","Bill","NJ",0,0,0,0,0,3,9,36,2,2,4,5,6,3,4,100,722,14702,1986,1,1,1978,0,0,0,64,-0.33899998664856,0,1,5,0,0,0,0,4096,42,14,7,6,5,2.18458485603333,0.998235166072845,0.189999982714653,1,0,25,0.0311295874416828,14,1.34291672706604,3
"717","Breaux","John","LA",0,0,1,0,0,1,5,19,1,1,3,3,4,1,1,100,723,13056,1986,1,1,1986,0,0,0,53,-0.224999994039536,0,1,1,0,0,0,0,2809,24,8,4,2,2,0.979150295257568,NA,0.0759999975562096,0,1,1,0.0828704088926315,8,1.17115366458893,2
"718","Bumpers","Dale","AR",0,0,1,0,0,3,12,31,0,1,2,3,3,0,0,100,724,14300,1986,1,1,1974,0,0,0,62,-0.351999998092651,1,1,7,0,0,0,0,3844,35,15,5,1,0,0.75641804933548,0.727242708206177,0.202999994158745,1,0,49,0.0441295988857746,4,1.99777472019196,1
"719","Burdick","Quentin","ND",2,2,2,1,1,5,11,17,0,3,6,5,7,2,2,100,725,1252,1986,1,1,1960,0,0,0,62,-0.287999987602234,1,1,14,0,0,0,0,3844,26,18,13,6,3,1.77223360538483,0.166595906019211,0.138999983668327,1,0,196,0.0198704116046429,1,2.29836010932922,2
"720","Byrd","Robert","WV",0,0,0,0,0,4,10,16,1,1,2,0,2,0,0,100,726,1366,1986,1,1,1958,0,0,0,69,-0.310000002384186,0,1,15,1,0.150000005960464,1,0,4761,18,10,6,1,1,0.647669732570648,0.24710738658905,0.160999998450279,1,0,225,0.00212960247881711,4,1.77232420444489,1
"721","Chafee","John","RI",0,0,0,0,0,0,13,44,0,0,0,1,3,0,0,100,727,14500,1986,0,0,1976,0,0,0,51,0.0299999993294477,0,0,6,1,0.142000004649162,0,1,2601,47,14,0,0,0,0.555847525596619,1.73464000225067,0.179000005125999,1,0,36,0.337870389223099,2,0.518593728542328,2
"722","Chiles","Lawton","FL",1,1,4,0,1,1,16,30,1,1,3,3,3,1,2,100,728,13101,1986,1,1,1970,0,0,0,62,-0.180000007152557,0,1,9,1,0.224000006914139,0,0,3844,37,20,5,4,2,1.32665586471558,1.04877138137817,0.0310000069439411,1,0,81,0.12787039577961,19,1.51467967033386,2
"723","Cochran","Thad","MS",0,0,1,0,0,1,7,12,0,0,0,0,0,0,0,100,729,14009,1986,0,0,1978,0,0,0,58,0.248999997973442,0,0,5,0,0,0,1,3364,13,7,1,0,0,0.21350271999836,0.589457452297211,0.398000001907349,1,0,25,0.556870400905609,5,0.47565296292305,1
"724","Cohen","William","ME",3,3,3,1,3,1,1,2,0,1,2,3,3,1,2,100,730,14010,1986,0,0,1978,0,0,0,73,0.0590000003576279,0,0,5,0,0,0,0,5329,8,7,6,6,2,0.817311644554138,0.887857854366302,0.208000004291534,0,0,25,0.366870403289795,2,0.47565296292305,3
"725","Conrad","Kent","ND",0,0,1,0,0,3,4,7,0,1,0,0,0,0,0,100,731,15502,1986,1,1,1986,0,0,0,50,-0.398000001907349,0,1,1,0,0,0,0,2500,8,4,3,1,0,0.238625973463058,NA,0.248999997973442,0,1,1,0.0901295989751816,1,1.17115366458893,1
"726","Cranston","Alan","CA",2,2,2,0,0,4,45,87,1,2,17,13,17,8,10,100,732,12103,1986,1,1,1968,0,0,0,50,-0.395999997854233,1,1,10,0,0,1,0,2500,106,60,23,12,9,5.68495941162109,1.61257874965668,0.246999993920326,1,0,100,0.0881295949220657,45,2.12659692764282,3
"727","D'Amato","Alfonse","NY",1,0,6,1,1,0,9,38,0,0,2,1,3,0,1,100,733,14900,1986,0,0,1980,0,0,0,57,0.137999996542931,0,0,4,0,0,0,0,3249,47,10,3,2,1,0.705621719360352,1.56415557861328,0.287000000476837,1,0,16,0.445870399475098,34,0.432712197303772,3
"728","Danforth","John","MO",1,1,1,1,1,0,4,32,0,0,1,1,1,0,1,100,734,14501,1986,0,0,1976,0,0,0,51,0.157000005245209,0,0,6,0,0,0,0,2601,34,6,2,2,1,0.506411194801331,2.14586091041565,0.305999994277954,1,0,36,0.464870393276215,9,0.518593728542328,2
"729","Daschle","Thomas","SD",0,0,1,0,0,1,10,30,0,1,0,0,1,0,0,100,735,14617,1986,1,1,1986,0,0,0,52,-0.377000004053116,0,0,1,0,0,0,0,2704,32,10,1,1,0,0.439625680446625,NA,0.228000000119209,1,1,1,0.0691296011209488,1,0.30388993024826,2
"730","DeConcini","Dennis","AZ",0,0,2,0,0,6,13,43,2,3,7,7,8,4,4,100,736,14502,1986,1,1,1976,0,0,0,59,-0.217999994754791,0,1,6,0,0,0,0,3481,53,20,13,7,6,2.87115669250488,1.08739018440247,0.0689999982714653,1,0,36,0.0898704081773758,5,1.385857462883,3
"731","Dixon","Alan","IL",0,0,4,0,0,1,3,26,0,0,0,0,0,0,0,100,737,14902,1986,1,1,1980,0,0,0,65,-0.180999994277954,0,1,4,1,0.34400001168251,0,0,4225,30,3,1,0,0,0.248285710811615,0.583019614219666,0.0319999940693378,0,0,16,0.126870408654213,22,1.29997587203979,1
"732","Dodd","Christopher","CT",0,0,1,0,0,1,7,14,0,1,4,5,5,0,0,100,738,14213,1986,1,1,1980,0,0,0,65,-0.333999991416931,0,1,4,0,0,0,0,4225,20,12,5,1,0,0.710126578807831,0.290002912282944,0.184999987483025,1,0,16,0.0261295922100544,6,1.29997587203979,2
"733","Dole","Robert","KS",0,0,0,0,0,1,13,32,1,1,3,1,7,1,2,100,739,10513,1986,0,0,1968,0,0,0,70,0.296999990940094,0,0,10,1,0.168999999761581,0,1,4900,39,14,4,3,2,1.26206612586975,2.43591904640198,0.445999979972839,1,0,100,0.6048703789711,5,0.690356731414795,3
"734","Domenici","Pete","NM",0,0,0,0,0,5,15,32,1,4,1,1,1,0,0,100,740,14103,1986,0,0,1972,0,0,0,72,0.224000006914139,0,0,8,0,0,0,0,5184,33,16,6,4,1,0.967179238796234,0.878333687782288,0.372999995946884,1,0,64,0.531870424747467,3,0.604475259780884,3
"735","Durenberger","Dave","MN",1,1,2,0,0,0,4,60,0,0,1,2,2,1,1,100,741,14703,1986,0,0,1978,0,0,0,53,0.0640000030398369,0,0,5,0,0,0,0,2809,64,7,2,1,1,0.902357637882233,1.67427957057953,0.212999999523163,1,0,25,0.371870398521423,8,0.47565296292305,3
"736","Evans","Daniel","WA",0,0,1,0,0,8,13,25,2,5,1,1,1,1,1,100,742,14916,1986,0,0,1983,0,0,0,55,0.180000007152557,0,0,3,1,0.211999997496605,0,0,3025,27,14,9,6,3,1.41754865646362,0.612699508666992,0.328999996185303,1,0,9,0.487870395183563,8,0.389771431684494,3
"737","Exon","J.","NE",1,1,3,1,1,0,5,23,0,0,4,4,4,1,1,100,743,14704,1986,1,1,1978,0,0,0,52,-0.203999996185303,0,1,5,0,0,0,0,2704,30,10,5,2,2,0.95545905828476,1.9337078332901,0.0549999959766865,0,0,25,0.103870406746864,3,1.34291672706604,2
"738","Ford","Wendell","KY",0,0,3,0,0,6,10,19,3,3,6,6,6,1,2,100,744,14302,1986,1,1,1974,0,0,0,75,-0.252000004053116,1,1,7,1,0.0780000016093254,0,0,5625,28,16,12,5,4,1.86792254447937,0.153445318341255,0.10300000756979,1,0,49,0.0558703951537609,7,1.99777472019196,2
"739","Fowler","Wyche","GA",0,0,1,0,0,0,1,11,0,0,1,1,1,0,0,100,745,14467,1986,1,1,1986,0,0,0,51,-0.300000011920929,0,0,1,0,0,0,0,2601,13,2,1,0,0,0.186232224106789,NA,0.151000007987022,0,1,1,0.00787038821727037,10,0.30388993024826,2
"740","Garn","E.","UT",0,0,1,0,0,2,4,12,0,1,0,0,0,0,0,100,746,14303,1986,0,0,1974,0,0,0,72,0.481000006198883,0,0,7,0,0,0,0,5184,13,4,2,1,0,0.244335398077965,1.38917779922485,0.629999995231628,1,0,49,0.788870394229889,3,0.561534464359283,1
"741","Glenn","John","OH",0,0,0,0,0,0,6,36,0,0,5,4,5,1,2,100,747,14304,1986,1,1,1974,0,0,0,62,-0.273000001907349,1,1,7,0,0,0,0,3844,41,10,5,2,1,1.17992472648621,0.208401843905449,0.124000005424023,0,0,49,0.0348703972995281,21,1.99777472019196,2
"742","Gore","Albert","TN",1,1,4,0,1,0,5,15,0,0,4,5,6,0,2,100,748,14423,1986,1,1,1984,0,0,0,69,-0.340000003576279,0,1,2,0,0,0,0,4761,25,11,5,3,0,0.842880249023438,0.31040695309639,0.190999999642372,1,0,4,0.0321296043694019,9,1.21409440040588,2
"743","Graham","Bob","FL",1,1,1,0,1,2,3,11,2,2,0,0,0,0,0,100,749,15503,1986,1,1,1986,0,0,0,55,-0.17399999499321,0,0,1,1,0.254999995231628,0,0,3025,12,4,3,3,2,0.487609475851059,NA,0.0249999947845936,0,1,1,0.133870407938957,19,0.30388993024826,3
"744","Gramm","Phil","TX",0,0,0,0,0,0,2,17,0,0,0,0,0,0,0,100,750,14628,1986,0,0,1984,0,0,0,59,0.510999977588654,0,0,2,0,0,0,0,3481,17,2,0,0,0,0.141813233494759,0.149345457553864,0.659999966621399,0,0,4,0.818870365619659,27,0.346830695867538,1
"745","Grassley","Chuck","IA",0,0,1,0,0,1,8,36,0,0,1,1,1,0,1,100,751,14226,1986,0,0,1980,0,0,0,66,0.273000001907349,0,0,4,1,0.266000002622604,0,0,4356,38,9,2,1,0,0.582470059394836,1.79280769824982,0.421999990940094,1,0,16,0.580870389938354,6,0.432712197303772,2
"746","Harkin","Tom","IA",0,0,0,0,0,3,11,25,0,1,4,4,4,4,4,100,752,14230,1986,1,1,1984,0,0,0,55,-0.437000006437302,0,1,2,0,0,0,0,3025,29,15,7,5,4,2.03687310218811,0.108346879482269,0.288000017404556,1,0,4,0.129129603505135,6,1.21409440040588,3
"747","Hatch","Orrin","UT",1,1,3,0,1,2,18,38,0,1,2,1,3,2,2,100,753,14503,1986,0,0,1976,0,0,0,58,0.398000001907349,0,0,6,0,0,0,0,3364,44,20,5,4,2,1.41890716552734,4.45518207550049,0.546999990940094,0,0,36,0.705870389938354,3,0.518593728542328,3
"748","Hatfield","Mark","OR",0,1,3,0,0,1,2,16,1,1,3,3,5,1,2,100,754,11203,1986,0,0,1966,0,0,0,67,0.0299999993294477,0,0,11,1,0.232999995350838,0,0,4489,24,6,4,3,2,1.0314838886261,0.225645184516907,0.179000005125999,1,0,121,0.337870389223099,5,0.733297526836395,2
"749","Hecht","Chic","NV",0,0,1,0,0,4,11,38,2,4,0,0,0,0,0,100,755,14913,1986,0,0,1982,0,0,0,50,0.462999999523163,0,0,3,1,0.129999995231628,0,0,2500,39,11,4,4,2,0.920876324176788,0.57005912065506,0.611999988555908,0,0,9,0.770870387554169,2,0.389771431684494,3
"750","Heflin","Howell","AL",0,0,6,0,0,4,8,17,1,3,2,2,3,1,2,100,756,14705,1986,1,1,1978,0,0,0,63,-0.0839999988675117,0,1,5,0,0,0,0,3969,26,10,6,5,2,1.19951021671295,0.276315152645111,0.0649999976158142,0,0,25,0.223870396614075,7,1.34291672706604,2
"751","Heinz","John","PA",0,0,2,0,0,1,9,104,0,1,1,1,1,0,0,100,757,13050,1986,0,0,1976,0,0,0,59,0.0260000005364418,0,0,6,0,0,0,0,3481,107,10,2,1,0,0.995072185993195,2.84830355644226,0.174999997019768,1,0,36,0.333870410919189,23,0.518593728542328,3
"752","Helms","Jesse","NC",0,0,1,0,0,1,3,24,0,0,0,0,0,0,0,100,758,14105,1986,0,0,1972,0,0,0,52,0.703000009059906,0,0,8,0,0,0,0,2704,25,3,1,0,0,0.231251463294029,2.08479523658752,0.851999998092651,1,0,64,1.01087045669556,11,0.604475259780884,1
"753","Hollings","Ernest","SC",0,0,1,0,0,7,12,17,1,2,9,8,9,0,4,100,759,11204,1986,1,1,1966,0,0,0,63,-0.28600001335144,1,1,11,1,0.28099998831749,0,0,3969,27,20,16,6,1,1.92593598365784,0.109269760549068,0.137000009417534,1,0,121,0.0218703858554363,6,2.16953778266907,2
"754","Humphrey","Gordon","NH",0,0,0,0,0,1,9,21,1,1,0,0,0,0,0,100,760,14706,1986,0,0,1978,0,0,0,59,0.582000017166138,0,0,5,0,0,0,0,3481,21,9,1,1,1,0.449662446975708,0.476019710302353,0.731000006198883,0,0,25,0.889870405197144,2,0.47565296292305,2
"755","Inouye","Daniel","HI",0,0,17,0,0,6,34,81,0,3,8,9,9,4,5,100,761,4812,1986,1,1,1962,0,0,0,74,-0.331000000238419,1,1,13,1,0.24600000679493,1,0,5476,107,43,14,8,4,3.48902583122253,1.68110489845276,0.181999996304512,1,0,169,0.0231296010315418,2,2.25541925430298,3
"756","Johnston","J.","LA",0,1,1,0,0,10,15,35,5,7,9,10,11,2,4,100,762,14107,1986,1,1,1972,0,0,0,86,-0.194999992847443,1,1,8,1,0.150000005960464,0,0,7396,47,26,19,11,7,3.29703378677368,0.881312608718872,0.0459999926388264,1,0,64,0.112870410084724,8,2.04071545600891,3
"757","Karnes","David","NE",0,0,0,0,0,0,0,9,0,0,1,1,1,0,0,100,763,15505,1986,0,0,1987,0,0,0,NA,0.314999997615814,0,0,1,0,0,0,0,NA,10,1,1,0,0,0.156600907444954,NA,0.46399998664856,0,1,1,0.62287038564682,3,0.30388993024826,2
"758","Kassebaum","Nancy","KS",0,1,1,0,0,0,0,10,0,0,2,2,2,0,0,100,764,14708,1986,0,0,1978,1,0,0,76,0.166999995708466,0,0,5,0,0,0,0,5776,13,3,2,0,0,0.26514258980751,0.418048024177551,0.315999984741211,1,0,25,0.474870383739471,5,0.47565296292305,2
"759","Kasten","Robert","WI",0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,100,765,14242,1986,0,0,1980,0,0,0,51,0.24099999666214,0,0,4,1,0.248999997973442,0,0,2601,14,0,0,0,0,0.0917228832840919,1.48536705970764,0.389999985694885,1,0,16,0.548870384693146,9,0.432712197303772,1
"760","Kennedy","Edward","MA",0,1,1,0,0,9,14,27,1,3,21,25,26,3,9,100,766,10808,1986,1,1,1962,0,0,0,61,-0.456999987363815,1,1,13,0,0,0,0,3721,54,40,30,12,4,4.60396146774292,1.80566573143005,0.30799999833107,0,0,169,0.149129584431648,11,2.25541925430298,3
"761","Kerry","John","MA",1,2,3,0,1,1,8,15,0,0,2,3,3,0,1,100,767,14920,1986,1,1,1984,0,0,0,55,-0.372999995946884,0,1,2,0,0,0,0,3025,21,13,4,2,0,0.610065519809723,0.207013681530952,0.223999992012978,1,0,4,0.0651295930147171,11,1.21409440040588,2
"762","Lautenberg","Frank","NJ",1,1,4,0,1,1,11,34,0,0,4,3,4,1,2,100,768,14914,1986,1,1,1982,0,0,0,51,-0.370999991893768,0,1,3,0,0,0,0,2601,42,15,6,3,1,1.1959046125412,0.39658397436142,0.221999987959862,1,0,9,0.0631295889616013,14,1.25703513622284,2
"763","Leahy","Patrick","VT",0,0,0,0,0,4,4,14,1,2,8,9,9,3,5,100,769,14307,1986,1,1,1974,0,0,0,63,-0.372999995946884,1,1,7,0,0,0,0,3969,23,13,12,7,4,2.36909174919128,0.215852349996567,0.223999992012978,1,0,49,0.0651295930147171,1,1.99777472019196,2
"764","Levin","Carl","MI",3,3,9,0,3,2,3,15,0,2,3,3,3,1,2,100,770,14709,1986,1,1,1978,0,0,0,52,-0.407999992370605,0,1,5,0,0,0,0,2704,27,9,8,7,1,1.05163705348969,0.938728451728821,0.25900000333786,0,0,25,0.100129589438438,18,1.34291672706604,2
"765","Lugar","Richard","IN",0,0,0,0,0,2,1,10,2,2,1,1,2,0,0,100,771,14506,1986,0,0,1976,0,0,0,61,0.296000003814697,0,0,6,0,0,0,0,3721,12,2,3,2,2,0.54171085357666,3.74406623840332,0.444999992847443,1,0,36,0.603870391845703,10,0.518593728542328,2
"766","Matsunaga","Spark","HI",0,0,18,0,0,3,11,23,0,3,2,3,3,0,0,100,772,10605,1986,1,1,1976,0,0,0,80,-0.354999989271164,0,1,6,1,0.24600000679493,0,0,6400,44,14,5,3,0,0.809937000274658,0.371223300695419,0.205999985337257,1,0,36,0.0471295900642872,2,1.385857462883,2
"767","McCain","John","AZ",0,0,3,0,0,3,6,15,1,1,1,1,1,0,1,100,773,15039,1986,0,0,1986,0,0,0,60,0.331000000238419,0,0,1,0,0,0,0,3600,19,7,4,2,1,0.619238317012787,NA,0.479999989271164,0,1,1,0.638870418071747,5,0.30388993024826,3
"768","McClure","James","ID",2,2,3,0,2,3,5,15,1,3,0,0,1,0,0,100,774,11029,1986,0,0,1972,0,0,0,72,0.53600001335144,0,0,8,1,0.179000005125999,0,0,5184,19,7,5,5,1,0.556169152259827,1.73226630687714,0.685000002384186,1,0,64,0.843870401382446,2,0.604475259780884,2
"769","McConnell","Mitch","KY",0,0,0,0,0,1,3,19,0,1,0,0,1,0,0,100,775,14921,1986,0,0,1984,0,0,0,50,0.312000006437302,0,0,2,0,0,0,0,2500,20,3,1,1,0,0.259723335504532,0.199180483818054,0.460999995470047,1,0,4,0.61987042427063,7,0.346830695867538,2
"770","Melcher","John","MT",1,1,1,0,1,8,14,34,4,6,5,6,6,2,4,100,776,12039,1986,1,1,1976,0,0,0,54,-0.395000010728836,0,1,6,1,0.114000000059605,0,0,2916,41,21,14,11,6,2.68474626541138,0.524025440216064,0.24600000679493,0,0,36,0.087129607796669,2,1.385857462883,3
"771","Metzenbaum","Howard","OH",1,0,3,0,1,6,17,32,3,5,16,16,17,6,9,100,777,14073,1986,1,1,1976,0,0,0,57,-0.488999992609024,0,1,7,1,0.354999989271164,0,0,3249,52,33,23,15,9,4.84170198440552,1.34548830986023,0.340000003576279,0,0,49,0.181129589676857,21,1.42879819869995,3
"772","Mikulski","Barbara","MD",0,0,2,0,0,0,0,12,0,0,1,1,1,0,0,100,778,14440,1986,1,1,1986,1,0,0,61,-0.365000009536743,0,0,1,0,0,0,0,3721,15,1,1,0,0,0.178876459598541,NA,0.216000005602837,1,1,1,0.0571296103298664,8,0.30388993024826,2
"773","Mitchell","George","ME",0,0,0,0,0,3,13,29,0,0,4,6,7,2,2,100,779,14713,1986,1,1,1980,0,0,0,61,-0.347000002861023,0,1,5,0,0,0,0,3721,36,19,7,2,2,1.55197906494141,0.799471735954285,0.197999998927116,1,0,25,0.0391296036541462,2,1.34291672706604,2
"774","Moynihan","Daniel","NY",4,4,7,1,3,5,23,77,4,5,3,3,3,1,2,100,780,14508,1986,1,1,1976,0,0,0,65,-0.321000009775162,0,1,6,0,0,0,0,4225,87,30,12,10,6,2.41174077987671,0.770237624645233,0.172000005841255,1,0,36,0.0131296096369624,34,1.385857462883,3
"775","Murkowski","Frank","AK",0,0,2,0,0,0,16,27,0,0,0,1,1,0,0,100,781,14907,1986,0,0,1980,0,0,0,54,0.293999999761581,0,0,4,0,0,0,0,2916,30,17,0,0,0,0.466536998748779,2.36377906799316,0.442999988794327,1,0,16,0.60187041759491,1,0.432712197303772,2
"776","Nickles","Don","OK",0,0,0,0,0,1,3,21,0,0,0,0,0,0,0,100,782,14908,1986,0,0,1980,0,0,0,55,0.470999985933304,0,0,4,1,0.248999997973442,0,0,3025,21,3,1,0,0,0.210286229848862,1.29805147647858,0.620000004768372,1,0,16,0.778870403766632,6,0.432712197303772,1
